"transcriptName","anno"
"NM_022371","circRNA"
"NM_022373","circRNA"
"TCONS_l2_00026646","circRNA"
"NM_022372","circRNA"
"ENST00000407249.3","circRNA"
"ENST00000369569.1","circRNA"
"NM_021047","circRNA"
"ENST00000433332.3","circRNA"
"NM_001083116","circRNA"
"NM_022374","circRNA"
"ENST00000402412.1","circRNA"
"NM_021045","circRNA"
"ENST00000550548.1","circRNA"
"NM_001083112","circRNA"
"ENST00000557515.1","circRNA"
"ENST00000394767.2","circRNA"
"NM_033025","circRNA"
"ENST00000389744.4","circRNA"
"ENST00000302550.11","circRNA"
"ENST00000304883.2","circRNA"
"ENST00000400149.3","circRNA"
"NM_033026","circRNA"
"NM_022346","circRNA"
"NM_022347","circRNA"
"NM_022341","circRNA"
"ENST00000485775.1","circRNA"
"NM_022344","circRNA"
"NM_022343","circRNA"
"NM_021013","circRNA"
"ENST00000593731.1","circRNA"
"NM_001145855","circRNA"
"ENST00000496279.1","circRNA"
"ENST00000262039.4","circRNA"
"NM_021019","circRNA"
"ENST00000518936.1","circRNA"
"NM_001034194","circRNA"
"ENST00000263967.3","circRNA"
"NM_022350","circRNA"
"TCONS_l2_00013309","circRNA"
"NM_001170905","circRNA"
"ENST00000320672.4","circRNA"
"ENST00000216180.3","circRNA"
"NM_022353","circRNA"
"NM_021021","circRNA"
"ENST00000290650.4","circRNA"
"TCONS_l2_00013305","circRNA"
"NM_001145860","circRNA"
"NM_001145862","circRNA"
"ENST00000397072.3","circRNA"
"ENST00000264434.2","circRNA"
"ENST00000419511.1","circRNA"
"NM_033004","circRNA"
"ENST00000554253.1","circRNA"
"NM_021030","circRNA"
"NM_022362","circRNA"
"NM_022361","circRNA"
"ENST00000328879.4","circRNA"
"ENST00000352203.4","circRNA"
"TCONS_l2_00002667","circRNA"
"NM_022445","circRNA"
"NM_021115","circRNA"
"NM_021116","circRNA"
"ENST00000372883.3","circRNA"
"ENST00000535526.1","circRNA"
"NM_021110","circRNA"
"NM_021111","circRNA"
"NM_001145951","circRNA"
"ENST00000501715.2","circRNA"
"NM_021117","circRNA"
"ENST00000357505.6","circRNA"
"ENST00000299314.7","circRNA"
"ENST00000333538.5","circRNA"
"NM_022450","circRNA"
"NM_022455","circRNA"
"NM_022458","circRNA"
"ENST00000436586.2","circRNA"
"NM_022457","circRNA"
"NM_021127","circRNA"
"NM_021120","circRNA"
"NM_021121","circRNA"
"NM_022451","circRNA"
"NM_022453","circRNA"
"NM_001145963","circRNA"
"ENST00000383721.4","circRNA"
"NM_022459","circRNA"
"ENST00000481195.1","circRNA"
"NM_021129","circRNA"
"ENST00000307714.8","circRNA"
"NM_033105","circRNA"
"ENST00000436190.2","circRNA"
"NM_033104","circRNA"
"NM_033103","circRNA"
"NM_033109","circRNA"
"NM_021130","circRNA"
"NM_033107","circRNA"
"ENST00000265022.3","circRNA"
"ENST00000200557.6","circRNA"
"ENST00000508802.1","circRNA"
"NM_001145939","circRNA"
"ENST00000320934.3","circRNA"
"ENST00000211287.4","circRNA"
"ENST00000526691.1","circRNA"
"ENST00000251772.4","circRNA"
"ENST00000402545.1","circRNA"
"ENST00000538169.1","circRNA"
"ENST00000341460.5","circRNA"
"NM_021102","circRNA"
"NM_021103","circRNA"
"NM_021104","circRNA"
"NM_022436","circRNA"
"NM_021105","circRNA"
"NM_001145946","circRNA"
"ENST00000368346.3","circRNA"
"ENST00000543571.1","circRNA"
"ENST00000501702.2","circRNA"
"NM_021107","circRNA"
"NM_021109","circRNA"
"ENST00000397838.3","circRNA"
"ENST00000166345.3","circRNA"
"ENST00000470487.1","circRNA"
"ENST00000409645.1","circRNA"
"ENST00000308448.7","circRNA"
"ENST00000267422.7","circRNA"
"ENST00000273353.3","circRNA"
"ENST00000478691.1","circRNA"
"ENST00000003912.3","circRNA"
"ENST00000538010.1","circRNA"
"NM_001145909","circRNA"
"NM_001145928","circRNA"
"ENST00000265382.3","circRNA"
"NM_001145923","circRNA"
"ENST00000446306.3","circRNA"
"ENST00000502187.1","circRNA"
"ENST00000524413.1","circRNA"
"NM_178191","circRNA"
"ENST00000480759.1","circRNA"
"ENST00000551483.1","circRNA"
"ENST00000400519.1","circRNA"
"ENST00000524880.1","circRNA"
"ENST00000429810.2","circRNA"
"ENST00000520588.1","circRNA"
"ENST00000443751.2","circRNA"
"ENST00000452588.2","circRNA"
"ENST00000354505.4","circRNA"
"ENST00000336824.4","circRNA"
"ENST00000357388.3","circRNA"
"NM_178169","circRNA"
"NM_178167","circRNA"
"NM_001145901","circRNA"
"ENST00000475393.1","circRNA"
"ENST00000301740.8","circRNA"
"ENST00000409382.3","circRNA"
"ENST00000359904.3","circRNA"
"ENST00000366534.4","circRNA"
"ENST00000506491.1","circRNA"
"NM_178176","circRNA"
"NM_181789","circRNA"
"ENST00000339570.5","circRNA"
"NM_181787","circRNA"
"NM_181785","circRNA"
"NM_181783","circRNA"
"NM_181784","circRNA"
"ENST00000457374.1","circRNA"
"ENST00000382021.2","circRNA"
"NM_181780","circRNA"
"ENST00000512890.1","circRNA"
"ENST00000514618.1","circRNA"
"ENST00000301011.5","circRNA"
"NM_001193522","circRNA"
"ENST00000367865.1","circRNA"
"ENST00000602795.1","circRNA"
"NM_001193523","circRNA"
"NM_178148","circRNA"
"ENST00000487694.3","circRNA"
"ENST00000523571.1","circRNA"
"ENST00000373965.2","circRNA"
"ENST00000354638.3","circRNA"
"NM_001252385","circRNA"
"ENST00000361686.4","circRNA"
"ENST00000561648.1","circRNA"
"NM_001252383","circRNA"
"ENST00000339450.5","circRNA"
"ENST00000412460.1","circRNA"
"NM_178150","circRNA"
"NM_001193511","circRNA"
"NM_178155","circRNA"
"NM_001193513","circRNA"
"ENST00000529750.1","circRNA"
"ENST00000463270.1","circRNA"
"ENST00000333765.4","circRNA"
"ENST00000521400.1","circRNA"
"ENST00000347869.3","circRNA"
"NM_001193544","circRNA"
"ENST00000265872.6","circRNA"
"ENST00000602925.1","circRNA"
"ENST00000295685.10","circRNA"
"NM_178126","circRNA"
"NM_178123","circRNA"
"NM_181777","circRNA"
"ENST00000544292.1","circRNA"
"NM_001024808","circRNA"
"ENST00000548263.1","circRNA"
"ENST00000592160.1","circRNA"
"NM_001193533","circRNA"
"NM_001193531","circRNA"
"NM_001193536","circRNA"
"ENST00000513384.1","circRNA"
"NM_001193535","circRNA"
"ENST00000429586.2","circRNA"
"NM_181746","circRNA"
"ENST00000292823.2","circRNA"
"NM_001252338","circRNA"
"NM_181742","circRNA"
"NM_001252335","circRNA"
"NM_001024809","circRNA"
"ENST00000324166.5","circRNA"
"ENST00000393160.3","circRNA"
"ENST00000279593.3","circRNA"
"ENST00000477717.1","circRNA"
"ENST00000339859.4","circRNA"
"ENST00000268049.7","circRNA"
"NM_001253676","circRNA"
"ENST00000366641.3","circRNA"
"ENST00000518219.1","circRNA"
"ENST00000525361.1","circRNA"
"NM_001193552","circRNA"
"ENST00000436346.1","circRNA"
"NM_181723","circRNA"
"NM_181724","circRNA"
"ENST00000462705.1","circRNA"
"ENST00000597346.1","circRNA"
"ENST00000407690.1","circRNA"
"NM_001011554","circRNA"
"ENST00000231572.3","circRNA"
"ENST00000419035.1","circRNA"
"ENST00000512913.1","circRNA"
"ENST00000394980.1","circRNA"
"ENST00000592689.1","circRNA"
"ENST00000210313.3","circRNA"
"NM_001193582","circRNA"
"ENST00000521546.1","circRNA"
"ENST00000507605.1","circRNA"
"NM_181725","circRNA"
"NM_001011546","circRNA"
"NM_001253699","circRNA"
"NM_001253697","circRNA"
"ENST00000293677.6","circRNA"
"ENST00000551590.1","circRNA"
"NM_001024847","circRNA"
"ENST00000533954.1","circRNA"
"NM_001193571","circRNA"
"ENST00000367505.2","circRNA"
"NM_001024843","circRNA"
"NM_144998","circRNA"
"NM_144997","circRNA"
"ENST00000371947.3","circRNA"
"NM_144993","circRNA"
"NM_144992","circRNA"
"ENST00000379388.2","circRNA"
"ENST00000561136.1","circRNA"
"ENST00000484213.1","circRNA"
"ENST00000560641.1","circRNA"
"ENST00000592271.1","circRNA"
"ENST00000427057.2","circRNA"
"ENST00000534064.1","circRNA"
"ENST00000264161.4","circRNA"
"TCONS_00013320","circRNA"
"ENST00000358212.6","circRNA"
"ENST00000261674.4","circRNA"
"TCONS_00003999","circRNA"
"ENST00000508053.1","circRNA"
"ENST00000531818.1","circRNA"
"TCONS_l2_00002730","circRNA"
"ENST00000473857.1","circRNA"
"TCONS_l2_00026704","circRNA"
"ENST00000233146.2","circRNA"
"NM_130386","circRNA"
"NM_153000","circRNA"
"ENST00000392332.3","circRNA"
"NM_130384","circRNA"
"ENST00000476135.1","circRNA"
"NM_001033112","circRNA"
"ENST00000439461.1","circRNA"
"NM_001033113","circRNA"
"ENST00000230036.1","circRNA"
"TCONS_00027962","circRNA"
"ENST00000327304.4","circRNA"
"NM_130393","circRNA"
"ENST00000473581.1","circRNA"
"ENST00000216442.7","circRNA"
"ENST00000359428.5","circRNA"
"TCONS_l2_00002716","circRNA"
"TCONS_00027956","circRNA"
"ENST00000491021.1","circRNA"
"ENST00000246548.4","circRNA"
"ENST00000343526.4","circRNA"
"NM_001011724","circRNA"
"ENST00000415387.1","circRNA"
"NM_144964","circRNA"
"TCONS_00003998","circRNA"
"NM_144963","circRNA"
"TCONS_00001335","circRNA"
"ENST00000379638.4","circRNA"
"NM_001166285","circRNA"
"ENST00000262134.5","circRNA"
"TCONS_00003990","circRNA"
"NM_144969","circRNA"
"NM_144966","circRNA"
"NM_001011713","circRNA"
"ENST00000358465.2","circRNA"
"NM_057175","circRNA"
"NM_201222","circRNA"
"NM_057177","circRNA"
"ENST00000567996.1","circRNA"
"NM_144976","circRNA"
"ENST00000359152.5","circRNA"
"NM_144975","circRNA"
"NM_144973","circRNA"
"NM_033198","circRNA"
"NM_057169","circRNA"
"ENST00000243776.6","circRNA"
"NM_001166271","circRNA"
"ENST00000392977.3","circRNA"
"NM_144970","circRNA"
"NM_001011709","circRNA"
"TCONS_00015935","circRNA"
"NM_144978","circRNA"
"NM_144977","circRNA"
"TCONS_00014605","circRNA"
"ENST00000455959.3","circRNA"
"NM_001166265","circRNA"
"NM_057161","circRNA"
"NM_001166269","circRNA"
"ENST00000590497.1","circRNA"
"ENST00000319119.4","circRNA"
"NM_057159","circRNA"
"ENST00000489243.1","circRNA"
"NM_057158","circRNA"
"NM_144982","circRNA"
"NM_144981","circRNA"
"ENST00000357610.3","circRNA"
"ENST00000379028.3","circRNA"
"NM_144988","circRNA"
"NM_001202439","circRNA"
"ENST00000334018.6","circRNA"
"NM_001202438","circRNA"
"ENST00000256261.4","circRNA"
"NM_001202435","circRNA"
"NM_021198","circRNA"
"ENST00000409871.1","circRNA"
"NM_021199","circRNA"
"ENST00000359788.4","circRNA"
"NM_001142287","circRNA"
"NM_001142286","circRNA"
"TCONS_00027907","circRNA"
"NM_001142285","circRNA"
"ENST00000373747.3","circRNA"
"ENST00000395090.1","circRNA"
"ENST00000563542.1","circRNA"
"ENST00000355849.5","circRNA"
"NM_001167583","circRNA"
"TCONS_l2_00025470","circRNA"
"ENST00000310430.6","circRNA"
"ENST00000556675.1","circRNA"
"NM_001142298","circRNA"
"NM_001166242","circRNA"
"ENST00000476758.1","circRNA"
"ENST00000246535.2","circRNA"
"NM_001167575","circRNA"
"NM_001166247","circRNA"
"NM_001142290","circRNA"
"ENST00000274457.3","circRNA"
"ENST00000585654.1","circRNA"
"ENST00000332432.8","circRNA"
"ENST00000359415.4","circRNA"
"ENST00000335670.6","circRNA"
"NM_001142292","circRNA"
"NM_001202414","circRNA"
"NM_001202413","circRNA"
"NM_021178","circRNA"
"ENST00000393792.2","circRNA"
"ENST00000551005.1","circRNA"
"NM_033161","circRNA"
"NM_001166237","circRNA"
"ENST00000487099.2","circRNA"
"NM_021183","circRNA"
"ENST00000382778.4","circRNA"
"ENST00000504604.1","circRNA"
"NM_001202425","circRNA"
"NM_021187","circRNA"
"ENST00000535512.1","circRNA"
"NM_001142276","circRNA"
"TCONS_l2_00014799","circRNA"
"NM_001142273","circRNA"
"ENST00000547292.1","circRNA"
"ENST00000536332.1","circRNA"
"ENST00000482679.1","circRNA"
"NM_001142279","circRNA"
"NM_033173","circRNA"
"NM_001202429","circRNA"
"NM_001142272","circRNA"
"ENST00000406396.3","circRNA"
"ENST00000566780.1","circRNA"
"ENST00000187397.4","circRNA"
"ENST00000406263.1","circRNA"
"TCONS_l2_00001498","circRNA"
"NM_021196","circRNA"
"ENST00000221249.6","circRNA"
"ENST00000557251.1","circRNA"
"NM_021190","circRNA"
"NM_022489","circRNA"
"NM_021158","circRNA"
"NM_022488","circRNA"
"ENST00000550536.1","circRNA"
"NM_021159","circRNA"
"ENST00000259808.4","circRNA"
"ENST00000550789.1","circRNA"
"NM_022485","circRNA"
"NM_021156","circRNA"
"NM_022486","circRNA"
"ENST00000522746.1","circRNA"
"TCONS_l2_00014786","circRNA"
"NM_033141","circRNA"
"TCONS_l2_00014790","circRNA"
"NM_033133","circRNA"
"NM_033138","circRNA"
"NM_022492","circRNA"
"NM_022494","circRNA"
"NM_021163","circRNA"
"NM_022493","circRNA"
"NM_001202470","circRNA"
"NM_022490","circRNA"
"NM_022496","circRNA"
"NM_022495","circRNA"
"ENST00000348943.3","circRNA"
"ENST00000331710.5","circRNA"
"ENST00000496110.1","circRNA"
"NM_022497","circRNA"
"ENST00000409907.3","circRNA"
"ENST00000343010.3","circRNA"
"TCONS_00003900","circRNA"
"ENST00000343289.5","circRNA"
"NM_001202485","circRNA"
"NM_021173","circRNA"
"NM_021174","circRNA"
"ENST00000397203.2","circRNA"
"NM_021135","circRNA"
"NM_022466","circRNA"
"NM_021137","circRNA"
"ENST00000514701.3","circRNA"
"NM_021138","circRNA"
"NM_022468","circRNA"
"NM_022463","circRNA"
"NM_021131","circRNA"
"NM_021134","circRNA"
"NM_001144884","circRNA"
"ENST00000216468.7","circRNA"
"ENST00000295452.4","circRNA"
"ENST00000509514.1","circRNA"
"ENST00000274181.7","circRNA"
"NM_033113","circRNA"
"ENST00000541002.3","circRNA"
"NM_033112","circRNA"
"NM_033111","circRNA"
"NM_033116","circRNA"
"NM_033114","circRNA"
"ENST00000359655.4","circRNA"
"NM_022470","circRNA"
"NM_021140","circRNA"
"NM_033119","circRNA"
"NM_021141","circRNA"
"ENST00000304895.4","circRNA"
"NM_033118","circRNA"
"NM_022478","circRNA"
"NM_021149","circRNA"
"NM_022479","circRNA"
"NM_022474","circRNA"
"NM_022473","circRNA"
"NM_021145","circRNA"
"ENST00000556925.1","circRNA"
"ENST00000477097.1","circRNA"
"NM_033121","circRNA"
"NM_001144890","circRNA"
"NM_033127","circRNA"
"NM_022481","circRNA"
"NM_021150","circRNA"
"ENST00000229332.5","circRNA"
"ENST00000439951.2","circRNA"
"ENST00000582522.1","circRNA"
"NM_001167625","circRNA"
"NM_021235","circRNA"
"NM_022568","circRNA"
"ENST00000583138.1","circRNA"
"NM_001144989","circRNA"
"NM_021232","circRNA"
"NM_022569","circRNA"
"NM_021239","circRNA"
"NM_001144981","circRNA"
"NM_033212","circRNA"
"NM_033215","circRNA"
"ENST00000368454.1","circRNA"
"NM_033213","circRNA"
"NR_033853","circRNA"
"NM_001142339","circRNA"
"NM_001167614","circRNA"
"ENST00000258457.2","circRNA"
"ENST00000372642.4","circRNA"
"NM_001144999","circRNA"
"NM_001167618","circRNA"
"NM_022575","circRNA"
"NM_021243","circRNA"
"NM_022574","circRNA"
"NM_021244","circRNA"
"NR_033850","circRNA"
"NM_001144995","circRNA"
"NM_001144996","circRNA"
"NM_021249","circRNA"
"NM_033223","circRNA"
"NM_033222","circRNA"
"NM_033220","circRNA"
"NM_033225","circRNA"
"NR_033841","circRNA"
"NM_021214","circRNA"
"NM_021215","circRNA"
"NM_001167608","circRNA"
"ENST00000366548.3","circRNA"
"ENST00000285419.3","circRNA"
"ENST00000513158.1","circRNA"
"NM_001144967","circRNA"
"ENST00000377792.3","circRNA"
"NM_021210","circRNA"
"NM_001142307","circRNA"
"NM_001142301","circRNA"
"NM_021217","circRNA"
"NM_001142300","circRNA"
"ENST00000260356.5","circRNA"
"NM_022549","circRNA"
"ENST00000262971.2","circRNA"
"ENST00000263238.2","circRNA"
"NM_021224","circRNA"
"NM_022550","circRNA"
"NM_021220","circRNA"
"NM_001144978","circRNA"
"NR_033873","circRNA"
"NR_033872","circRNA"
"NM_021222","circRNA"
"ENST00000299698.7","circRNA"
"ENST00000397180.1","circRNA"
"ENST00000430046.2","circRNA"
"NM_021227","circRNA"
"ENST00000559711.1","circRNA"
"NM_021228","circRNA"
"NM_001144970","circRNA"
"NM_021229","circRNA"
"NM_001144971","circRNA"
"NM_001142310","circRNA"
"NM_033201","circRNA"
"NM_033200","circRNA"
"ENST00000430549.1","circRNA"
"NR_033867","circRNA"
"ENST00000414318.2","circRNA"
"ENST00000357877.2","circRNA"
"NM_001144943","circRNA"
"ENST00000296543.5","circRNA"
"ENST00000593492.1","circRNA"
"ENST00000321765.5","circRNA"
"NM_001144958","circRNA"
"ENST00000357387.3","circRNA"
"NM_021203","circRNA"
"NM_021204","circRNA"
"ENST00000566709.1","circRNA"
"ENST00000430669.2","circRNA"
"NM_021200","circRNA"
"ENST00000378164.2","circRNA"
"NM_001144950","circRNA"
"ENST00000593635.1","circRNA"
"NM_021205","circRNA"
"NM_001202409","circRNA"
"ENST00000305031.4","circRNA"
"ENST00000223023.4","circRNA"
"ENST00000380172.4","circRNA"
"NM_001144925","circRNA"
"ENST00000494718.1","circRNA"
"NM_001144927","circRNA"
"ENST00000459056.1","circRNA"
"ENST00000416848.2","circRNA"
"TCONS_l2_00012072","circRNA"
"ENST00000357997.5","circRNA"
"TCONS_l2_00012071","circRNA"
"ENST00000393313.1","circRNA"
"NM_001144918","circRNA"
"NM_001144919","circRNA"
"NM_001144936","circRNA"
"ENST00000273963.5","circRNA"
"ENST00000483122.1","circRNA"
"ENST00000399362.4","circRNA"
"NM_001144932","circRNA"
"ENST00000324439.5","circRNA"
"ENST00000553392.1","circRNA"
"NM_001144929","circRNA"
"ENST00000348717.5","circRNA"
"ENST00000260129.5","circRNA"
"ENST00000521654.2","circRNA"
"ENST00000366522.2","circRNA"
"ENST00000504474.1","circRNA"
"ENST00000297405.5","circRNA"
"ENST00000367733.2","circRNA"
"NM_201253","circRNA"
"ENST00000446425.2","circRNA"
"ENST00000460593.1","circRNA"
"ENST00000525144.2","circRNA"
"ENST00000426216.2","circRNA"
"NM_178276","circRNA"
"NM_181887","circRNA"
"ENST00000449103.1","circRNA"
"NM_201266","circRNA"
"NM_201263","circRNA"
"TCONS_00000096","circRNA"
"ENST00000284037.5","circRNA"
"ENST00000258947.3","circRNA"
"NM_181897","circRNA"
"NM_181893","circRNA"
"NM_181892","circRNA"
"NM_181890","circRNA"
"NM_201274","circRNA"
"NM_201269","circRNA"
"ENST00000267205.2","circRNA"
"ENST00000360835.3","circRNA"
"ENST00000287218.4","circRNA"
"ENST00000565488.1","circRNA"
"NM_181864","circRNA"
"NM_181865","circRNA"
"NM_181861","circRNA"
"ENST00000348227.4","circRNA"
"NM_001011699","circRNA"
"ENST00000404969.1","circRNA"
"NM_201286","circRNA"
"ENST00000370855.5","circRNA"
"ENST00000272252.5","circRNA"
"NR_033818","circRNA"
"NR_033815","circRNA"
"ENST00000538769.1","circRNA"
"ENST00000282570.3","circRNA"
"NM_178229","circRNA"
"NM_181874","circRNA"
"ENST00000409154.4","circRNA"
"TCONS_00025369","circRNA"
"ENST00000545399.1","circRNA"
"ENST00000545529.1","circRNA"
"TCONS_00000081","circRNA"
"NM_181845","circRNA"
"ENST00000435504.3","circRNA"
"ENST00000570269.1","circRNA"
"ENST00000295119.4","circRNA"
"ENST00000568954.1","circRNA"
"NR_033839","circRNA"
"ENST00000566339.1","circRNA"
"ENST00000462683.1","circRNA"
"NR_033835","circRNA"
"ENST00000368227.3","circRNA"
"ENST00000378654.3","circRNA"
"ENST00000357637.5","circRNA"
"NM_001012994","circRNA"
"ENST00000346991.5","circRNA"
"NM_001012991","circRNA"
"NM_001011663","circRNA"
"NR_033827","circRNA"
"NR_033829","circRNA"
"TCONS_00025349","circRNA"
"ENST00000398391.2","circRNA"
"ENST00000522124.1","circRNA"
"TCONS_00001392","circRNA"
"NM_130475","circRNA"
"ENST00000448493.2","circRNA"
"ENST00000426837.2","circRNA"
"ENST00000545011.1","circRNA"
"ENST00000225724.5","circRNA"
"ENST00000460378.1","circRNA"
"ENST00000399017.2","circRNA"
"NM_001009571","circRNA"
"ENST00000322748.3","circRNA"
"ENST00000557419.1","circRNA"
"ENST00000442578.1","circRNA"
"ENST00000253115.2","circRNA"
"ENST00000543106.2","circRNA"
"NM_178423","circRNA"
"ENST00000489878.1","circRNA"
"NM_178422","circRNA"
"ENST00000321990.4","circRNA"
"ENST00000367627.3","circRNA"
"NM_178425","circRNA"
"ENST00000588554.1","circRNA"
"ENST00000376460.1","circRNA"
"ENST00000392464.2","circRNA"
"NM_001009562","circRNA"
"ENST00000379256.3","circRNA"
"NM_001009566","circRNA"
"NM_001009565","circRNA"
"ENST00000528288.1","circRNA"
"NM_001252678","circRNA"
"TCONS_l2_00014842","circRNA"
"ENST00000340417.3","circRNA"
"ENST00000359429.6","circRNA"
"ENST00000504830.1","circRNA"
"NM_001009552","circRNA"
"NM_001008222","circRNA"
"NM_001009555","circRNA"
"ENST00000568609.1","circRNA"
"NM_001008224","circRNA"
"TCONS_00014782","circRNA"
"ENST00000455707.1","circRNA"
"ENST00000264436.3","circRNA"
"ENST00000377205.1","circRNA"
"ENST00000489495.1","circRNA"
"ENST00000486975.1","circRNA"
"TCONS_00026750","circRNA"
"ENST00000264160.4","circRNA"
"ENST00000262135.4","circRNA"
"ENST00000331581.6","circRNA"
"TCONS_l2_00001532","circRNA"
"ENST00000378641.3","circRNA"
"NM_001008211","circRNA"
"TCONS_00014779","circRNA"
"NM_130434","circRNA"
"ENST00000306999.2","circRNA"
"ENST00000356056.5","circRNA"
"NM_001252612","circRNA"
"NM_130436","circRNA"
"NM_130435","circRNA"
"NM_001166171","circRNA"
"TCONS_00001440","circRNA"
"TCONS_00001441","circRNA"
"ENST00000369162.2","circRNA"
"NM_130443","circRNA"
"TCONS_00012105","circRNA"
"NM_001252624","circRNA"
"ENST00000379483.3","circRNA"
"ENST00000527910.1","circRNA"
"NM_001166160","circRNA"
"NM_001166162","circRNA"
"ENST00000406397.1","circRNA"
"TCONS_00013402","circRNA"
"ENST00000370950.3","circRNA"
"NM_001252634","circRNA"
"ENST00000449105.2","circRNA"
"NM_001033024","circRNA"
"NM_001166159","circRNA"
"NM_001033026","circRNA"
"NM_001033028","circRNA"
"TCONS_00026722","circRNA"
"ENST00000521429.1","circRNA"
"ENST00000512055.1","circRNA"
"ENST00000404479.1","circRNA"
"TCONS_00014743","circRNA"
"NM_130466","circRNA"
"NM_130464","circRNA"
"TCONS_00014744","circRNA"
"ENST00000324306.6","circRNA"
"ENST00000395508.2","circRNA"
"NM_130469","circRNA"
"ENST00000374688.1","circRNA"
"ENST00000377075.2","circRNA"
"ENST00000541374.1","circRNA"
"ENST00000396706.2","circRNA"
"ENST00000264926.2","circRNA"
"NM_001033030","circRNA"
"ENST00000216214.3","circRNA"
"ENST00000526355.1","circRNA"
"ENST00000488520.1","circRNA"
"ENST00000406767.2","circRNA"
"NM_001033045","circRNA"
"NM_001166136","circRNA"
"NM_001166139","circRNA"
"ENST00000513000.1","circRNA"
"NM_001166131","circRNA"
"ENST00000394275.2","circRNA"
"ENST00000368932.1","circRNA"
"ENST00000360464.4","circRNA"
"ENST00000455457.2","circRNA"
"ENST00000461813.1","circRNA"
